doc_id	sent_id	token_id	token	lemma	pos	tag	dep	head_id	ner
wn-0002	0	6	2004	2004	NUM	CD	nummod	3	I-DATE
wn-0002	0	7	by	by	ADP	IN	prep	1	O
wn-0002	0	8	Boeing	Boeing	PROPN	NNP	pobj	7	B-ORG
wn-0002	0	9	with	with	ADP	IN	prep	1	O
wn-0002	0	10	a	a	DET	DT	det	17	O
wn-0002	0	11	new	new	ADJ	JJ	amod	17	O
wn-0002	0	12	""""	""""	PUNCT	``	punct	17	O
wn-0002	0	13	Delta	Delta	PROPN	NNP	nmod	15	B-SPACECRAFT
wn-0002	0	14	IV	IV	PROPN	NNP	nmod	15	I-SPACECRAFT
wn-0002	0	15	Heavy	Heavy	PROPN	NNP	nmod	17	I-SPACECRAFT
wn-0002	0	16	""""	""""	PUNCT	''	punct	17	O
wn-0002	0	17	rocket	rocket	NOUN	NN	pobj	9	O
wn-0002	0	18	from	from	ADP	IN	prep	17	O
wn-0002	0	19	Cape	Cape	PROPN	NNP	compound	20	B-FAC
wn-0002	0	20	Canaveral	Canaveral	PROPN	NNP	pobj	18	I-FAC
wn-0002	0	21	failed	fail	VERB	VBD	ROOT	21	O
wn-0002	0	22	to	to	PART	TO	aux	23	O
wn-0002	0	23	place	place	VERB	VB	xcomp	21	O
wn-0002	0	24	a	a	DET	DT	det	28	O
wn-0002	0	25	'	'	PUNCT	``	punct	28	O
wn-0002	0	26	dummy	dummy	ADJ	JJ	amod	28	O
wn-0002	0	27	'	'	PUNCT	''	punct	28	O
wn-0002	0	28	satellite	satellite	NOUN	NN	dobj	23	O
wn-0002	0	29	into	into	ADP	IN	prep	23	O
wn-0002	0	30	geosynchronous	geosynchronous	ADJ	JJ	amod	31	O
wn-0002	0	31	orbit	orbit	NOUN	NN	pobj	29	O
wn-0002	0	32	,	,	PUNCT	,	punct	21	O
wn-0002	0	33	but	but	CCONJ	CC	cc	21	O
wn-0002	0	34	the	the	DET	DT	det	35	O
wn-0002	0	35	launch	launch	NOUN	NN	nsubjpass	37	O
wn-0002	0	36	was	be	AUX	VBD	auxpass	37	O
wn-0002	0	37	considered	consider	VERB	VBN	conj	21	O
wn-0002	0	38	successful	successful	ADJ	JJ	oprd	37	O
wn-0002	0	39	by	by	ADP	IN	agent	37	O
wn-0002	0	40	Air	Air	PROPN	NNP	compound	41	B-ORG
wn-0002	0	41	Force	Force	PROPN	NNP	compound	42	I-ORG
wn-0002	0	42	officials	official	NOUN	NNS	pobj	39	O
wn-0002	0	43	.	.	PUNCT	.	punct	37	O
wn-0002	1	45	The	the	DET	DT	det	47	O
wn-0002	1	46	dummy	dummy	ADJ	JJ	amod	47	O
wn-0002	1	47	satellite	satellite	NOUN	NN	nsubj	53	O
wn-0002	1	48	,	,	PUNCT	,	punct	47	O
wn-0002	1	49	the	the	DET	DT	det	50	O
wn-0002	1	50	purpose	purpose	NOUN	NN	nsubj	53	O
wn-0002	1	51	of	of	ADP	IN	prep	50	O
wn-0002	1	52	which	which	PRON	WDT	pobj	51	O
wn-0002	1	53	was	be	AUX	VBD	ROOT	53	O
wn-0002	1	54	to	to	PART	TO	aux	55	O
wn-0002	1	55	monitor	monitor	VERB	VB	xcomp	53	O
wn-0002	1	56	the	the	DET	DT	det	59	O
wn-0002	1	57	Delta	Delta	PROPN	NNP	compound	58	B-SPACECRAFT
wn-0002	1	58	IV	IV	PROPN	NNP	compound	59	I-SPACECRAFT
wn-0002	1	59	launch	launch	NOUN	NN	dobj	55	O
wn-0002	1	60	,	,	PUNCT	,	punct	55	O
wn-0002	1	61	as	as	ADV	RB	advmod	63	O
wn-0002	1	62	well	well	ADV	RB	advmod	63	O
wn-0002	1	63	as	as	ADP	IN	cc	55	O
wn-0002	1	64	two	two	NUM	CD	nummod	66	B-CARDINAL
wn-0002	1	65	experimental	experimental	ADJ	JJ	amod	66	O
wn-0002	1	66	nanosatellites	nanosatellite	NOUN	NNS	dobj	55	O
wn-0002	1	67	,	,	PUNCT	,	punct	66	O
wn-0002	1	68	provided	provide	VERB	VBN	acl	66	O
wn-0002	1	69	by	by	ADP	IN	agent	68	O
wn-0002	1	70	the	the	DET	DT	det	75	B-ORG
wn-0002	1	71	U.S.	U.S.	PROPN	NNP	compound	75	I-ORG
wn-0002	1	72	Air	Air	PROPN	NNP	compound	73	I-ORG
wn-0002	1	73	Force	Force	PROPN	NNP	compound	75	I-ORG
wn-0002	1	74	Research	Research	PROPN	NNP	compound	75	I-ORG
wn-0002	1	75	Laboratory	Laboratory	PROPN	NNP	pobj	69	I-ORG
wn-0002	1	76	to	to	PART	TO	aux	77	O
wn-0002	1	77	take	take	VERB	VB	advcl	68	O
wn-0002	1	78	digital	digital	ADJ	JJ	amod	79	O
wn-0002	1	79	photos	photo	NOUN	NNS	dobj	77	O
wn-0002	1	80	of	of	ADP	IN	prep	79	O
wn-0002	1	81	cloud	cloud	NOUN	NN	amod	82	O
wn-0002	1	82	formations	formation	NOUN	NNS	pobj	80	O
wn-0002	1	83	and	and	CCONJ	CC	cc	77	O
wn-0002	1	84	to	to	PART	TO	aux	85	O
wn-0002	1	85	test	test	VERB	VB	conj	77	O
wn-0002	1	86	the	the	DET	DT	det	87	O
wn-0002	1	87	effectiveness	effectiveness	NOUN	NN	dobj	85	O
wn-0002	1	88	of	of	ADP	IN	prep	87	O
wn-0002	1	89	materials	material	NOUN	NNS	pobj	88	O
wn-0002	1	90	in	in	ADP	IN	prep	89	O
wn-0002	1	91	spacecraft	spacecraft	NOUN	NN	pobj	90	O
wn-0002	1	92	,	,	PUNCT	,	punct	53	O
wn-0002	1	93	were	be	AUX	VBD	auxpass	94	O
wn-0002	1	94	lost	lose	VERB	VBN	ccomp	53	O
wn-0002	1	95	.	.	PUNCT	.	punct	94	O
wn-0002	2	97	Boeing	Boeing	PROPN	NNP	poss	100	B-ORG
wn-0002	2	98	's	's	PART	POS	case	97	O
wn-0002	2	99	Vice	Vice	PROPN	NNP	compound	100	O
wn-0002	2	100	President	President	PROPN	NNP	nsubj	109	O
wn-0002	2	101	for	for	ADP	IN	prep	100	O
wn-0002	2	102	Expendable	Expendable	PROPN	NNP	compound	104	B-ORG
wn-0002	2	103	Launch	Launch	PROPN	NNP	compound	104	I-ORG
wn-0002	2	104	Systems	Systems	PROPN	NNP	pobj	101	I-ORG
wn-0002	2	105	,	,	PUNCT	,	punct	104	O
wn-0002	2	106	Dan	Dan	PROPN	NNP	compound	107	B-PERSON
wn-0002	2	107	Collins	Collins	PROPN	NNP	appos	104	I-PERSON
wn-0002	2	108	,	,	PUNCT	,	punct	100	O
wn-0002	2	109	said	say	VERB	VBD	ROOT	109	O
wn-0002	2	110	that	that	SCONJ	IN	mark	115	O
wn-0002	2	111	the	the	DET	DT	det	113	O
wn-0002	2	112	rocket	rocket	NOUN	NN	compound	113	O
wn-0002	2	113	malfunction	malfunction	NOUN	NN	nsubjpass	115	O
wn-0002	2	114	was	be	AUX	VBD	auxpass	115	O
wn-0002	2	115	caused	cause	VERB	VBN	ccomp	109	O
wn-0002	2	116	by	by	ADP	IN	agent	115	O
wn-0002	2	117	a	a	DET	DT	det	121	O
wn-0002	2	118	shorter	short	ADJ	JJR	amod	120	O
wn-0002	2	119	first	first	ADJ	JJ	amod	120	B-ORDINAL
wn-0002	2	120	stage	stage	NOUN	NN	compound	121	O
wn-0002	2	121	burn	burn	NOUN	NN	pobj	116	O
wn-0002	2	122	than	than	SCONJ	IN	mark	124	O
wn-0002	2	123	was	be	AUX	VBD	auxpass	124	O
wn-0002	2	124	expected	expect	VERB	VBN	advcl	121	O
wn-0002	2	125	.	.	PUNCT	.	punct	109	O
wn-0002	3	126	This	this	PRON	DT	nsubjpass	128	O
wn-0002	3	127	was	be	AUX	VBD	auxpass	128	O
wn-0002	3	128	compensated	compensate	VERB	VBN	ccomp	140	O
wn-0002	3	129	for	for	ADP	IN	prep	128	O
wn-0002	3	130	during	during	ADP	IN	prep	128	O
wn-0002	3	131	flight	flight	NOUN	NN	pobj	130	O
wn-0002	3	132	,	,	PUNCT	,	punct	140	O
wn-0002	3	133	however	however	ADV	RB	advmod	140	O
wn-0002	3	134	the	the	DET	DT	det	135	O
wn-0002	3	135	fuel	fuel	NOUN	NN	nsubj	140	O
wn-0002	3	136	lost	lose	VERB	VBD	acl	135	O
wn-0002	3	137	in	in	ADP	IN	prep	136	O
wn-0002	3	138	the	the	DET	DT	det	139	O
wn-0002	3	139	process	process	NOUN	NN	pobj	137	O
wn-0002	3	140	limited	limit	VERB	VBD	ROOT	140	O
wn-0002	3	141	final	final	ADJ	JJ	amod	142	O
wn-0002	3	142	stages	stage	NOUN	NNS	dobj	140	O
wn-0002	3	143	of	of	ADP	IN	prep	142	O
wn-0002	3	144	the	the	DET	DT	det	145	O
wn-0002	3	145	burn	burn	NOUN	NN	pobj	143	O
wn-0002	3	146	and	and	CCONJ	CC	cc	140	O
wn-0002	3	147	was	be	AUX	VBD	conj	140	O
wn-0002	3	148	responsible	responsible	ADJ	JJ	acomp	147	O
wn-0002	3	149	for	for	SCONJ	IN	mark	153	O
wn-0002	3	150	the	the	DET	DT	det	151	O
wn-0002	3	151	payload	payload	NOUN	NN	nsubj	153	O
wn-0002	3	152	not	not	PART	RB	neg	153	O
wn-0002	3	153	achieving	achieve	VERB	VBG	advcl	147	O
wn-0002	3	154	orbit	orbit	NOUN	NN	dobj	153	O
wn-0002	3	155	.	.	PUNCT	.	punct	140	O
wn-0002	4	157	A	a	DET	DT	det	159	O
wn-0002	4	158	Boeing	Boeing	PROPN	NNP	compound	159	B-ORG
wn-0002	4	159	spokesman	spokesman	NOUN	NN	nsubj	164	O
wn-0002	4	160	,	,	PUNCT	,	punct	159	O
wn-0002	4	161	Robert	Robert	PROPN	NNP	compound	162	B-PERSON
wn-0002	4	162	Villanueva	Villanueva	PROPN	NNP	appos	159	I-PERSON
wn-0002	4	163	,	,	PUNCT	,	punct	159	O
wn-0002	4	164	agreed	agree	VERB	VBD	ROOT	164	O
wn-0002	4	165	that	that	SCONJ	IN	mark	170	O
wn-0002	4	166	many	many	ADJ	JJ	amod	168	O
wn-0002	4	167	flight	flight	NOUN	NN	compound	168	O
wn-0002	4	168	objectives	objective	NOUN	NNS	nsubjpass	170	O
wn-0002	4	169	were	be	AUX	VBD	auxpass	170	O
wn-0002	4	170	achieved	achieve	VERB	VBN	ccomp	164	O
wn-0002	4	171	,	,	PUNCT	,	punct	164	O
wn-0002	4	172	but	but	CCONJ	CC	cc	164	O
wn-0002	4	173	did	do	AUX	VBD	aux	175	O
wn-0002	4	174	not	not	PART	RB	neg	175	O
wn-0002	4	175	call	call	VERB	VB	conj	164	O
wn-0002	4	176	the	the	DET	DT	det	177	O
wn-0002	4	177	launch	launch	NOUN	NN	dobj	175	O
wn-0002	4	178	a	a	DET	DT	det	179	O
wn-0002	4	179	success	success	NOUN	NN	oprd	175	O
wn-0002	4	180	.	.	PUNCT	.	punct	164	O
wn-0002	5	181	“	""""	PUNCT	``	punct	203	O
wn-0002	5	182	We	we	PRON	PRP	nsubj	184	O
wn-0002	5	183	do	do	AUX	VBP	aux	184	O
wn-0002	5	184	have	have	VERB	VB	ccomp	203	O
wn-0002	5	185	an	an	DET	DT	det	187	O
wn-0002	5	186	outstanding	outstanding	ADJ	JJ	amod	187	O
wn-0002	5	187	issue	issue	NOUN	NN	dobj	184	O
wn-0002	5	188	we	we	PRON	PRP	nsubj	189	O
wn-0002	5	189	need	need	VERB	VBP	relcl	187	O
wn-0002	5	190	to	to	PART	TO	aux	191	O
wn-0002	5	191	work	work	VERB	VB	xcomp	189	O
wn-0002	5	192	on	on	ADP	RP	prep	191	O
wn-0002	5	193	before	before	ADP	IN	prep	191	O
wn-0002	5	194	our	our	PRON	PRP$	poss	197	O
wn-0002	5	195	first	first	ADJ	JJ	amod	197	B-ORDINAL
wn-0002	5	196	operational	operational	ADJ	JJ	amod	197	O
wn-0002	5	197	launch	launch	NOUN	NN	pobj	193	O
wn-0002	5	198	next	next	ADJ	JJ	amod	199	B-DATE
wn-0002	5	199	year	year	NOUN	NN	npadvmod	197	I-DATE
wn-0002	5	200	,	,	PUNCT	,	punct	203	O
wn-0002	5	201	”	""""	PUNCT	''	punct	203	O
wn-0002	5	202	Villanueva	Villanueva	PROPN	NNP	nsubj	203	B-ORG
wn-0002	5	203	said	say	VERB	VBD	ROOT	203	O
wn-0002	5	204	.	.	PUNCT	.	punct	203	O
wn-0002	6	206	Boeing	Boeing	PROPN	NNP	nsubjpass	208	B-ORG
wn-0002	6	207	was	be	AUX	VBD	auxpass	208	O
wn-0002	6	208	paid	pay	VERB	VBN	ROOT	208	O
wn-0002	6	209	at	at	ADP	IN	advmod	210	B-MONEY
wn-0002	6	210	least	least	ADV	RBS	advmod	213	I-MONEY
wn-0002	6	211	$	$	SYM	$	quantmod	213	I-MONEY
wn-0002	6	212	140	140	NUM	CD	compound	213	I-MONEY
wn-0002	6	213	million	million	NUM	CD	dobj	208	I-MONEY
wn-0002	6	214	by	by	ADP	IN	agent	208	O
wn-0002	6	215	the	the	DET	DT	det	218	B-ORG
wn-0002	6	216	U.S.	U.S.	PROPN	NNP	compound	218	I-ORG
wn-0002	6	217	Air	Air	PROPN	NNP	compound	218	I-ORG
wn-0002	6	218	Force	Force	PROPN	NNP	pobj	214	I-ORG
wn-0002	6	219	to	to	PART	TO	aux	220	O
wn-0002	6	220	place	place	VERB	VB	advcl	208	O
wn-0002	6	221	a	a	DET	DT	det	225	O
wn-0002	6	222	'	'	PUNCT	``	punct	225	O
wn-0002	6	223	dummy	dummy	ADJ	JJ	amod	225	O
wn-0002	6	224	'	'	PUNCT	''	punct	225	O
wn-0002	6	225	satellite	satellite	NOUN	NN	dobj	220	O
wn-0002	6	226	into	into	ADP	IN	prep	220	O
wn-0002	6	227	geosynchronous	geosynchronous	ADJ	JJ	amod	228	O
wn-0002	6	228	orbit	orbit	NOUN	NN	pobj	226	O
wn-0002	6	229	,	,	PUNCT	,	punct	228	O
wn-0002	6	230	22,300	22,300	NUM	CD	nummod	231	B-QUANTITY
wn-0002	6	231	miles	mile	NOUN	NNS	npadvmod	232	I-QUANTITY
wn-0002	6	232	from	from	ADP	IN	prep	220	O
wn-0002	6	233	Earth	Earth	PROPN	NNP	pobj	232	B-CELESTIAL
wn-0002	6	234	,	,	PUNCT	,	punct	208	O
wn-0002	6	235	according	accord	VERB	VBG	prep	208	O
wn-0002	6	236	to	to	ADP	IN	prep	235	O
wn-0002	6	237	the	the	DET	DT	det	238	O
wn-0002	6	238	FAA	FAA	PROPN	NNP	pobj	236	B-ORG
wn-0002	6	239	.	.	PUNCT	.	punct	208	O
wn-0002	7	240	The	the	DET	DT	det	241	O
wn-0002	7	241	launch	launch	NOUN	NN	nsubj	242	O
wn-0002	7	242	was	be	AUX	VBD	ROOT	242	O
wn-0002	7	243	a	a	DET	DT	det	244	O
wn-0002	7	244	demonstration	demonstration	NOUN	NN	attr	242	O
wn-0002	7	245	for	for	ADP	IN	prep	244	O
wn-0002	7	246	the	the	DET	DT	det	248	B-ORG
wn-0002	7	247	Air	Air	PROPN	NNP	compound	248	I-ORG
wn-0002	7	248	Force	Force	PROPN	NNP	poss	253	I-ORG
wn-0002	7	249	's	's	PART	POS	case	248	I-ORG
wn-0002	7	250	Evolved	Evolved	PROPN	NNP	amod	253	O
wn-0002	7	251	Expendable	Expendable	PROPN	NNP	compound	252	O
wn-0002	7	252	Launch	Launch	PROPN	NNP	compound	253	O
wn-0002	7	253	Vehicle	Vehicle	PROPN	NNP	nmod	257	O
wn-0002	7	254	(	(	PUNCT	-LRB-	punct	253	O
wn-0002	7	255	EELV	EELV	PROPN	NNP	nmod	257	B-ORG
wn-0002	7	256	)	)	PUNCT	-RRB-	punct	257	O
wn-0002	7	257	program	program	NOUN	NN	pobj	245	O
wn-0002	7	258	.	.	PUNCT	.	punct	242	O
wn-0002	8	260	Collins	Collins	PROPN	NNP	nsubj	262	B-PERSON
wn-0002	8	261	also	also	ADV	RB	advmod	262	O
wn-0002	8	262	reported	report	VERB	VBD	ROOT	262	O
wn-0002	8	263	,	,	PUNCT	,	punct	262	O
wn-0002	8	264	""""	""""	PUNCT	``	punct	262	O
wn-0002	8	265	We	we	PRON	PRP	nsubj	267	O
wn-0002	8	266	now	now	ADV	RB	advmod	267	O
wn-0002	8	267	have	have	VERB	VBP	ccomp	262	O
wn-0002	8	268	enough	enough	ADJ	JJ	amod	269	O
wn-0002	8	269	information	information	NOUN	NN	dobj	267	O
wn-0002	8	270	and	and	CCONJ	CC	cc	269	O
wn-0002	8	271	confidence	confidence	NOUN	NN	conj	269	O
wn-0002	8	272	in	in	ADP	IN	prep	269	O
wn-0002	8	273	the	the	DET	DT	det	276	O
wn-0002	8	274	Delta	Delta	PROPN	NNP	compound	276	B-SPACECRAFT
wn-0002	8	275	IV	IV	PROPN	NNP	compound	276	I-SPACECRAFT
wn-0002	8	276	Heavy	Heavy	PROPN	NNP	pobj	272	I-SPACECRAFT
wn-0002	8	277	to	to	PART	TO	aux	278	O
wn-0002	8	278	move	move	VERB	VB	acl	269	O
wn-0002	8	279	forward	forward	ADV	RB	advmod	278	O
wn-0002	8	280	with	with	ADP	IN	prep	278	O
wn-0002	8	281	preparations	preparation	NOUN	NNS	pobj	280	O
wn-0002	8	282	for	for	ADP	IN	prep	281	O
wn-0002	8	283	the	the	DET	DT	det	288	O
wn-0002	8	284	upcoming	upcoming	ADJ	JJ	amod	288	O
wn-0002	8	285	Defense	Defense	PROPN	NNP	compound	286	B-ORG
wn-0002	8	286	Support	Support	PROPN	NNP	compound	287	I-ORG
wn-0002	8	287	Program	Program	PROPN	NNP	compound	288	I-ORG
wn-0002	8	288	launch	launch	NOUN	NN	pobj	282	O
wn-0002	8	289	in	in	ADP	IN	prep	278	O
wn-0002	8	290	2005	2005	NUM	CD	pobj	289	B-DATE
wn-0002	8	291	.	.	PUNCT	.	punct	262	O
wn-0002	9	292	The	the	DET	DT	det	293	O
wn-0002	9	293	mission	mission	NOUN	NN	nsubj	295	O
wn-0002	9	294	has	have	AUX	VBZ	aux	295	O
wn-0002	9	295	met	meet	VERB	VBN	ROOT	295	O
wn-0002	9	296	all	all	DET	PDT	predet	299	O
wn-0002	9	297	its	its	PRON	PRP$	poss	299	O
wn-0002	9	298	major	major	ADJ	JJ	amod	299	O
wn-0002	9	299	objectives	objective	NOUN	NNS	dobj	295	O
wn-0002	9	300	.	.	PUNCT	.	punct	295	O
wn-0002	10	301	The	the	DET	DT	det	304	B-ORG
wn-0002	10	302	US	US	PROPN	NNP	compound	304	I-ORG
wn-0002	10	303	Air	Air	PROPN	NNP	compound	304	I-ORG
wn-0002	10	304	Force	Force	PROPN	NNP	nsubj	306	I-ORG
wn-0002	10	305	-	-	PUNCT	,	punct	306	O
wn-0002	10	306	was	be	AUX	VBD	ROOT	306	O
wn-0002	10	307	very	very	ADV	RB	advmod	310	O
wn-0002	10	308	,	,	PUNCT	,	punct	310	O
wn-0002	10	309	very	very	ADV	RB	advmod	310	O
wn-0002	10	310	happy	happy	ADJ	JJ	acomp	306	O
wn-0002	10	311	.	.	PUNCT	.	punct	306	O
wn-0002	11	312	""""	""""	PUNCT	``	ROOT	312	O
wn-0002	12	314	The	the	DET	DT	det	318	O
wn-0002	12	315	23	23	NUM	CD	nummod	317	B-CARDINAL
wn-0002	12	316	-	-	PUNCT	HYPH	punct	317	O
wn-0002	12	317	story	story	NOUN	NN	compound	318	O
wn-0002	12	318	rocket	rocket	NOUN	NN	nsubj	331	O
wn-0002	12	319	,	,	PUNCT	,	punct	318	O
wn-0002	12	320	a	a	DET	DT	det	324	O
wn-0002	12	321	heavy	heavy	ADJ	JJ	amod	323	O
wn-0002	12	322	-	-	PUNCT	HYPH	punct	323	O
wn-0002	12	323	lift	lift	NOUN	NN	compound	324	O
wn-0002	12	324	variant	variant	NOUN	NN	appos	318	O
wn-0002	12	325	of	of	ADP	IN	prep	324	O
wn-0002	12	326	the	the	DET	DT	det	329	O
wn-0002	12	327	Delta	Delta	PROPN	NNP	nmod	329	O
wn-0002	12	328	4	4	NUM	CD	nummod	327	O
wn-0002	12	329	family	family	NOUN	NN	pobj	325	O
wn-0002	12	330	,	,	PUNCT	,	punct	318	O
wn-0002	12	331	lifted	lift	VERB	VBD	ROOT	331	O
wn-0002	12	332	off	off	ADP	RP	prt	331	O
wn-0002	12	333	from	from	ADP	IN	prep	331	O
wn-0002	12	334	Cape	Cape	PROPN	NNP	compound	338	B-FAC
wn-0002	12	335	Canaveral	Canaveral	PROPN	NNP	compound	338	I-FAC
wn-0002	12	336	Air	Air	PROPN	NNP	compound	337	I-FAC
wn-0002	12	337	Force	Force	PROPN	NNP	compound	338	I-FAC
wn-0002	12	338	Station	Station	PROPN	NNP	pobj	333	I-FAC
wn-0002	12	339	in	in	ADP	IN	prep	338	O
wn-0002	12	340	Florida	Florida	PROPN	NNP	pobj	339	B-GPE
wn-0002	12	341	on	on	ADP	IN	prep	331	O
wn-0002	12	342	Dec.	Dec.	PROPN	NNP	pobj	341	B-DATE
wn-0002	12	343	21	21	NUM	CD	nummod	342	I-DATE
wn-0002	12	344	at	at	ADP	IN	prep	331	O
wn-0002	12	345	4:50	4:50	NUM	CD	nummod	346	B-TIME
wn-0002	12	346	p.m.	p.m.	NOUN	NN	pobj	344	I-TIME
wn-0002	12	347	(	(	PUNCT	-LRB-	punct	346	O
wn-0002	12	348	2150	2150	NUM	CD	nummod	349	B-CARDINAL
wn-0002	12	349	GMT	GMT	PROPN	NNP	appos	346	B-ORG
wn-0002	12	350	)	)	PUNCT	-RRB-	punct	346	O
wn-0002	12	351	.	.	PUNCT	.	punct	331	O
wn-0002	13	352	The	the	DET	DT	det	353	O
wn-0002	13	353	launch	launch	NOUN	NN	nsubjpass	355	O
wn-0002	13	354	was	be	AUX	VBD	auxpass	355	O
wn-0002	13	355	delayed	delay	VERB	VBN	ROOT	355	O
wn-0002	13	356	three	three	NUM	CD	nummod	357	B-CARDINAL
wn-0002	13	357	times	time	NOUN	NNS	npadvmod	355	O
wn-0002	13	358	in	in	ADP	IN	prep	355	O
wn-0002	13	359	December	December	PROPN	NNP	pobj	358	B-DATE
wn-0002	13	360	due	due	ADP	IN	prep	355	O
wn-0002	13	361	to	to	ADP	IN	pcomp	360	O
wn-0002	13	362	weather	weather	NOUN	NN	compound	363	O
wn-0002	13	363	problems	problem	NOUN	NNS	pobj	360	O
wn-0002	13	364	and	and	CCONJ	CC	cc	363	O
wn-0002	13	365	technical	technical	ADJ	JJ	amod	366	O
wn-0002	13	366	glitches	glitch	NOUN	NNS	conj	363	O
wn-0002	13	367	.	.	PUNCT	.	punct	355	O
wn-0002	14	369	The	the	DET	DT	det	372	O
wn-0002	14	370	Delta	Delta	PROPN	NNP	compound	372	B-SPACECRAFT
wn-0002	14	371	IV	IV	PROPN	NNP	compound	372	I-SPACECRAFT
wn-0002	14	372	Heavy	Heavy	PROPN	NNP	nsubjpass	374	I-SPACECRAFT
wn-0002	14	373	is	be	AUX	VBZ	auxpass	374	O
wn-0002	14	374	scheduled	schedule	VERB	VBN	ROOT	374	O
wn-0002	14	375	to	to	PART	TO	aux	376	O
wn-0002	14	376	carry	carry	VERB	VB	xcomp	374	O
wn-0002	14	377	the	the	DET	DT	det	385	O
wn-0002	14	378	final	final	ADJ	JJ	amod	385	O
wn-0002	14	379	Defense	Defense	PROPN	NNP	compound	380	B-ORG
wn-0002	14	380	Support	Support	PROPN	NNP	compound	381	I-ORG
wn-0002	14	381	Program	Program	PROPN	NNP	compound	382	I-ORG
wn-0002	14	382	missile	missile	NOUN	NN	compound	383	O
wn-0002	14	383	launch	launch	NOUN	NN	compound	384	O
wn-0002	14	384	detection	detection	NOUN	NN	compound	385	O
wn-0002	14	385	satellite	satellite	NOUN	NN	dobj	376	O
wn-0002	14	386	to	to	PART	TO	aux	387	O
wn-0002	14	387	orbit	orbit	VERB	VB	advcl	376	O
wn-0002	14	388	this	this	DET	DT	det	389	B-DATE
wn-0002	14	389	August	August	PROPN	NNP	npadvmod	387	I-DATE
wn-0002	14	390	.	.	PUNCT	.	punct	374	O
wn-0002	15	391	A	a	DET	DT	det	396	O
wn-0002	15	392	National	National	PROPN	NNP	compound	394	B-ORG
wn-0002	15	393	Reconnaissance	Reconnaissance	PROPN	NNP	compound	394	I-ORG
wn-0002	15	394	Office	Office	PROPN	NNP	nmod	396	I-ORG
wn-0002	15	395	classified	classify	VERB	VBN	amod	396	O
wn-0002	15	396	payload	payload	NOUN	NN	nsubjpass	398	O
wn-0002	15	397	is	be	AUX	VBZ	auxpass	398	O
wn-0002	15	398	set	set	VERB	VBN	ROOT	398	O
wn-0002	15	399	to	to	PART	TO	aux	400	O
wn-0002	15	400	be	be	AUX	VB	xcomp	398	O
wn-0002	15	401	aboard	aboard	ADP	IN	prep	400	O
wn-0002	15	402	the	the	DET	DT	det	405	O
wn-0002	15	403	second	second	ADJ	JJ	amod	405	B-ORDINAL
wn-0002	15	404	operational	operational	ADJ	JJ	amod	405	O
wn-0002	15	405	launch	launch	NOUN	NN	pobj	401	O
wn-0002	15	406	scheduled	schedule	VERB	VBN	acl	405	O
wn-0002	15	407	for	for	ADP	IN	prep	406	O
wn-0002	15	408	December	December	PROPN	NNP	pobj	407	B-DATE
wn-0002	15	409	2005	2005	NUM	CD	nummod	408	I-DATE
wn-0002	15	410	.	.	PUNCT	.	punct	398	O
wn-0003	0	0	The	the	DET	DT	det	3	O
wn-0003	0	1	Cassini	Cassini	PROPN	NNP	compound	3	B-SPACECRAFT
wn-0003	0	2	space	space	NOUN	NN	compound	3	O
wn-0003	0	3	probe	probe	NOUN	NN	nsubj	14	O
wn-0003	0	4	,	,	PUNCT	,	punct	3	O
wn-0003	0	5	currently	currently	ADV	RB	advmod	6	O
wn-0003	0	6	in	in	ADP	IN	prep	3	O
wn-0003	0	7	orbit	orbit	NOUN	NN	pobj	6	O
wn-0003	0	8	around	around	ADP	IN	prep	7	O
wn-0003	0	9	the	the	DET	DT	det	11	O
wn-0003	0	10	planet	planet	NOUN	NN	compound	11	O
wn-0003	0	11	Saturn	Saturn	PROPN	NNP	pobj	8	B-CELESTIAL
wn-0003	0	12	,	,	PUNCT	,	punct	3	O
wn-0003	0	13	has	have	AUX	VBZ	aux	14	O
wn-0003	0	14	returned	return	VERB	VBN	ROOT	14	O
wn-0003	0	15	extraordinary	extraordinary	ADJ	JJ	amod	16	O
wn-0003	0	16	pictures	picture	NOUN	NNS	dobj	14	O
wn-0003	0	17	from	from	ADP	IN	prep	16	O
wn-0003	0	18	the	the	DET	DT	det	21	O
wn-0003	0	19	Saturnian	saturnian	ADJ	JJ	amod	20	B-NORP
wn-0003	0	20	satellite	satellite	NOUN	NN	compound	21	O
wn-0003	0	21	Iapetus	Iapetus	PROPN	NNP	pobj	17	B-CELESTIAL
wn-0003	0	22	.	.	PUNCT	.	punct	14	O
wn-0003	1	24	It	it	PRON	PRP	nsubjpass	28	O
wn-0003	1	25	has	have	AUX	VBZ	aux	28	O
wn-0003	1	26	long	long	ADV	RB	advmod	28	O
wn-0003	1	27	been	be	AUX	VBN	auxpass	28	O
wn-0003	1	28	known	know	VERB	VBN	ROOT	28	O
wn-0003	1	29	to	to	ADP	IN	prep	28	O
wn-0003	1	30	astronomers	astronomer	NOUN	NNS	pobj	29	O
wn-0003	1	31	that	that	SCONJ	IN	mark	36	O
wn-0003	1	32	Iapetus	Iapetus	PROPN	NNP	poss	34	B-CELESTIAL
wn-0003	1	33	's	's	PART	POS	case	32	O
wn-0003	1	34	surface	surface	NOUN	NN	nsubjpass	36	O
wn-0003	1	35	is	be	AUX	VBZ	auxpass	36	O
wn-0003	1	36	divided	divide	VERB	VBN	acl	30	O
